,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
987,1081247733311373595,https://www.airbnb.com/rooms/1081247733311373595,20250625193454,2025-06-26,city scrape,Sweet 1Bedroom in Harvard Square,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081247733311373595/original/bdd3b856-bc78-4a86-8ec8-0e63f7660133.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85.0,143.0,"['email', 'phone']",t,t,,Agassiz,,42.38073,-71.11764,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Dishwasher"", ""Wine glasses"", ""Refrigerator"", ""Dishes and silverware"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Clothing storage: closet and dresser"", ""Freezer"", ""Lockbox"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Toaster"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""TV"", ""Wifi""]",$100.00,29,365,2.0,29.0,365.0,365.0,24.0,365.0,,t,14,40,70,169,2025-06-26,20,18,3,169,12,255,25500.0,2024-02-23,2025-06-18,4.85,4.9,4.85,4.95,4.95,4.95,4.85,,f,28,0,28,0,1.22
988,1081260480997375711,https://www.airbnb.com/rooms/1081260480997375711,20250625193454,2025-06-26,city scrape,Best Deal 1Bedroom in Harvard Square,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081260480997375711/original/a03fc470-0a1c-4da6-9908-d1fde8d750c7.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85.0,143.0,"['email', 'phone']",t,t,,Agassiz,,42.38232832132016,-71.11936795460637,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Dishwasher"", ""Wine glasses"", ""Refrigerator"", ""Dishes and silverware"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Freezer"", ""Lockbox"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Toaster"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""TV"", ""Wifi""]",$95.00,29,365,2.0,29.0,365.0,365.0,24.0,365.0,,t,20,50,80,179,2025-06-26,13,11,1,179,6,255,24225.0,2024-03-23,2025-06-16,4.77,4.85,4.69,4.92,4.92,4.92,4.69,,f,28,0,28,0,0.85
989,1081273385238256231,https://www.airbnb.com/rooms/1081273385238256231,20250625193454,2025-06-27,city scrape,Comfortable 1Bedroom in Harvard Square,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081273385238256231/original/1e42c508-3977-4786-adab-d0b0abe90485.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85.0,143.0,"['email', 'phone']",t,t,,Neighborhood Nine,,42.38092612686673,-71.1200240366263,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Baking sheet"", ""Paid washer \u2013 In building"", ""Conditioner"", ""Dishwasher"", ""Wine glasses"", ""Refrigerator"", ""Dishes and silverware"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Clothing storage: closet and dresser"", ""Freezer"", ""Lockbox"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Toaster"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""TV"", ""Wifi""]",$100.00,29,365,2.0,29.0,365.0,365.0,24.1,365.0,,t,11,41,71,169,2025-06-27,25,23,2,169,12,255,25500.0,2024-03-23,2025-06-21,4.72,4.76,4.56,5.0,5.0,4.88,4.52,,f,28,0,28,0,1.62
990,1081286582130954424,https://www.airbnb.com/rooms/1081286582130954424,20250625193454,2025-06-27,previous scrape,Best Deal 1Bedroom in Harvard Square,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081286582130954424/original/ac7ee39c-f3f8-476f-a853-ffabfe49325b.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85.0,143.0,"['email', 'phone']",t,t,,Agassiz,,42.38066,-71.11938,Private room in rental unit,Private room,1,,1 shared bath,,,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Wine glasses"", ""Clothing storage: closet"", ""Refrigerator"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Drying rack for clothing"", ""Freezer"", ""Lockbox"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Toaster"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""TV"", ""Wifi""]",,29,365,2.0,29.0,365.0,365.0,28.7,365.0,,t,0,0,0,7,2025-06-27,11,9,1,7,4,255,,2024-04-07,2025-06-20,4.73,4.82,4.73,5.0,5.0,5.0,4.64,,f,28,0,28,0,0.74
991,1081468346941167969,https://www.airbnb.com/rooms/1081468346941167969,20250625193454,2025-06-27,previous scrape,Best 1Bedroom in Harvard University Campus,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081468346941167969/original/63ccc0f6-c1a2-4db2-a9f9-86e85494223a.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85.0,143.0,"['email', 'phone']",t,t,,Agassiz,,42.38273,-71.11839,Private room in rental unit,Private room,1,,1 shared bath,,,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Wine glasses"", ""Clothing storage: closet"", ""Refrigerator"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Freezer"", ""Lockbox"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Toaster"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""TV"", ""Wifi""]",,29,365,2.0,29.0,365.0,365.0,28.7,365.0,,t,2,2,2,2,2025-06-27,4,4,0,2,2,232,,2024-10-06,2025-05-25,5.0,4.75,4.5,4.75,5.0,5.0,5.0,,f,28,0,28,0,0.45
992,1081486365137330741,https://www.airbnb.com/rooms/1081486365137330741,20250625193454,2025-06-27,previous scrape,Best 2Bedroom Suite in Harvard Square,Keep it simple at this peaceful and centrally-located place.,,https://a0.muscache.com/pictures/miso/Hosting-1081486365137330741/original/339b1480-67e1-499b-99d6-77ac9009e48e.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85.0,143.0,"['email', 'phone']",t,t,,Agassiz,,42.38094756100363,-71.1175597365801,Private room in rental unit,Private room,2,,1 shared bath,2.0,,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Wine glasses"", ""Iron"", ""Clothing storage: closet"", ""Refrigerator"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Freezer"", ""Lockbox"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Toaster"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""TV"", ""Wifi""]",,29,365,2.0,29.0,365.0,365.0,28.7,365.0,,t,0,0,0,0,2025-06-27,4,4,0,0,4,232,,2024-08-25,2024-11-02,4.5,4.75,4.75,4.75,4.75,5.0,4.75,,f,28,0,28,0,0.39
993,1081836921075410984,https://www.airbnb.com/rooms/1081836921075410984,20250625193454,2025-06-26,city scrape,Wonderful 1Bedroom in Harvard Square,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTA4MTgzNjkyMTA3NTQxMDk4NA%3D%3D/original/62b02ba0-7b2c-480c-88f3-8977a8ea4cf6.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85.0,143.0,"['email', 'phone']",t,t,,Neighborhood Nine,,42.381254552630615,-71.11998906488158,Private room in rental unit,Private room,3,1.0,1 shared bath,1.0,2.0,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Wine glasses"", ""Refrigerator"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Clothing storage: closet and dresser"", ""Freezer"", ""Lockbox"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Toaster"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""TV"", ""Wifi""]",$120.00,29,365,2.0,29.0,365.0,365.0,24.5,365.0,,t,10,38,43,126,2025-06-26,16,14,2,126,5,255,30600.0,2024-04-15,2025-06-10,4.81,4.88,4.88,4.88,4.88,4.94,4.75,,f,28,0,28,0,1.1
994,1081848745838636761,https://www.airbnb.com/rooms/1081848745838636761,20250625193454,2025-06-27,city scrape,Comfortable 1Bedroom in Harvard University Campus,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081848745838636761/original/3ce23b8d-44e3-439f-87f0-da2b2ad0d7d5.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85.0,143.0,"['email', 'phone']",t,t,,Agassiz,,42.380964319488115,-71.11766755606274,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Wine glasses"", ""Refrigerator"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Clothing storage: closet and dresser"", ""Freezer"", ""Lockbox"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Toaster"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""TV"", ""Wifi""]",$86.00,29,365,2.0,29.0,365.0,365.0,24.1,365.0,,t,2,32,62,183,2025-06-27,19,16,2,160,8,255,21930.0,2024-04-14,2025-06-13,4.79,4.79,4.79,4.89,4.84,4.95,4.68,,f,28,0,28,0,1.3
995,1081862585114294779,https://www.airbnb.com/rooms/1081862585114294779,20250625193454,2025-06-26,city scrape,Lovely 1Bedroom in Harvard Square,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081862585114294779/original/72ca7806-d5c5-4a9c-aeeb-99ef9a540467.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85.0,143.0,"['email', 'phone']",t,t,,Agassiz,,42.3818,-71.11776,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,2.0,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Dishwasher"", ""Wine glasses"", ""Clothing storage: closet"", ""Refrigerator"", ""Dishes and silverware"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Freezer"", ""Lockbox"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Toaster"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""TV"", ""Wifi""]",$80.00,29,365,2.0,29.0,365.0,365.0,28.6,365.0,,t,0,0,0,36,2025-06-26,7,7,1,36,0,255,20400.0,2025-02-24,2025-06-22,5.0,5.0,4.86,5.0,5.0,5.0,5.0,,f,28,0,28,0,1.71
996,1081874396085156427,https://www.airbnb.com/rooms/1081874396085156427,20250625193454,2025-06-27,previous scrape,Cozy 1Bedroom in Harvard Square,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081874396085156427/original/623b8a3f-bd2b-444a-a6ed-b52fc62e181b.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85.0,143.0,"['email', 'phone']",t,t,,Neighborhood Nine,,42.38176378496655,-71.11981339883378,Private room in rental unit,Private room,1,,1 shared bath,,,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Dishwasher"", ""Wine glasses"", ""Clothing storage: closet"", ""Refrigerator"", ""Dishes and silverware"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Freezer"", ""Lockbox"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Toaster"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""TV"", ""Wifi""]",,29,365,2.0,29.0,365.0,365.0,28.7,365.0,,t,0,0,0,0,2025-06-27,2,0,0,0,2,0,,2024-04-27,2024-05-10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,28,0,28,0,0.14
997,1081885661174166662,https://www.airbnb.com/rooms/1081885661174166662,20250625193454,2025-06-27,previous scrape,Sweet 2Bedroom Suite in Harvard University Campus,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081885661174166662/original/165af4ac-a9dd-4256-bfd6-1b643a2d755a.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85.0,143.0,"['email', 'phone']",t,t,,Agassiz,,42.380708534984194,-71.1192131490397,Private room in rental unit,Private room,2,,1 shared bath,2.0,,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Dishwasher"", ""Wine glasses"", ""Clothing storage: closet"", ""Refrigerator"", ""Dishes and silverware"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Freezer"", ""Lockbox"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Toaster"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""TV"", ""Wifi""]",,29,365,2.0,29.0,365.0,365.0,28.7,365.0,,t,0,0,0,0,2025-06-27,1,1,0,0,0,58,,2025-03-30,2025-03-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,28,0,28,0,0.33
998,1081905027295602864,https://www.airbnb.com/rooms/1081905027295602864,20250625193454,2025-06-27,city scrape,Quiet 1Bedroom in Harvard Square,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081905027295602864/original/b0392c39-1a24-46da-a88d-bde4c4ea6bb4.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85.0,143.0,"['email', 'phone']",t,t,,Agassiz,,42.38080084099295,-71.11788219531911,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Dishwasher"", ""Clothing storage: closet"", ""Refrigerator"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Lockbox"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Toaster"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""TV"", ""Wifi""]",$100.00,29,365,2.0,29.0,365.0,365.0,24.9,365.0,,t,10,38,68,166,2025-06-27,6,5,1,166,4,255,25500.0,2024-05-09,2025-06-14,4.83,5.0,4.8,4.6,5.0,4.8,4.8,,f,28,0,28,0,0.43
999,1081920212626957830,https://www.airbnb.com/rooms/1081920212626957830,20250625193454,2025-06-27,city scrape,Wonderful 1Bedroom in Harvard University Campus,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081920212626957830/original/4040525b-2ae6-4e10-b85e-b31e83d82604.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85.0,143.0,"['email', 'phone']",t,t,,Neighborhood Nine,,42.38205342421311,-71.11971939702369,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Dishwasher"", ""Clothing storage: closet"", ""Refrigerator"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Lockbox"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Toaster"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""TV"", ""Wifi""]",$100.00,29,365,2.0,29.0,365.0,365.0,24.1,365.0,,t,2,27,57,155,2025-06-27,21,19,1,155,13,255,25500.0,2024-03-06,2025-06-05,4.95,4.86,4.95,4.95,5.0,5.0,4.9,,f,28,0,28,0,1.32
