,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
490,49633481,https://www.airbnb.com/rooms/49633481,20250625193454,2025-06-27,city scrape,Private Bedroom walking distance to Porter Sq  e4,Our house is recently renovated and it has a huge living room and kitchen. The unit has central AC/ Heating.<br />Our house is next to Porter Sq ( 4 min walking 0.2 miles.)<br />Our house has multiple rooms but you will have a private room. The unit has 3 shared baths. Laundry is at 3rd Floor bathroom.<br /><br />The jacuzzi in the downstairs bathroom is out of service and not part of the amenities. Harvard University is 0.7 miles away 14 minutes walking 5 minutes by car.,,https://a0.muscache.com/pictures/19a3084b-b06f-4030-a8e2-086320ce0807.jpg,400330361,https://www.airbnb.com/users/show/400330361,Ela,2021-05-06,,,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/aafc4522-3856-47e3-aa0d-a10408c98dba.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/aafc4522-3856-47e3-aa0d-a10408c98dba.jpg?aki_policy=profile_x_medium,Neighborhood Nine,4.0,4.0,"['email', 'phone']",t,t,,Neighborhood Nine,,42.38625,-71.12293,Private room in rental unit,Private room,4,3.0,3 shared baths,1.0,2.0,"[""Heating"", ""Conditioner"", ""Dishwasher"", ""First aid kit"", ""Iron"", ""Washer"", ""Clothing storage: closet"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Paid parking lot on premises \u2013 2 spaces"", ""Shampoo"", ""Oven"", ""Mosquito net"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Freezer"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Lock on bedroom door"", ""Bathtub"", ""Dryer"", ""Stove"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""TV"", ""Wifi""]",$85.00,30,1125,5.0,30.0,1125.0,1125.0,29.8,1125.0,,t,4,34,64,339,2025-06-27,126,6,0,162,4,255,21675.0,2021-06-04,2025-05-10,4.79,4.84,4.77,4.94,4.84,4.94,4.71,,t,4,0,4,0,2.55
491,49709372,https://www.airbnb.com/rooms/49709372,20250625193454,2025-06-26,city scrape,Private Bedroom walking distance to Porter Sq f1,Our house is recently renovated and it has a huge living room and kitchen. The unit has central AC/ Heating.<br />Our house is next to Porter Sq ( 4 min walking 0.2 miles.)<br />Our house has multiple rooms but you will have a private room. The unit has 3 shared baths. Laundry is at 3rd Floor bathroom.<br /><br />The location is perfect. Harvard University is 0.7 miles away 14 minutes walking 5 minutes by car. The jacuzzi in the downstairs bathroom is out of service and not part of the amenities.,,https://a0.muscache.com/pictures/c311da83-ba38-4f28-9356-e8d3edb365c5.jpg,400315550,https://www.airbnb.com/users/show/400315550,Nikkita,2021-05-06,,,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/6d2a527f-1b99-438e-8f41-745661f011d8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6d2a527f-1b99-438e-8f41-745661f011d8.jpg?aki_policy=profile_x_medium,Neighborhood Nine,2.0,2.0,"['email', 'phone']",t,t,,Neighborhood Nine,,42.38601,-71.12113,Private room in rental unit,Private room,2,3.0,3 shared baths,1.0,1.0,"[""Heating"", ""Conditioner"", ""Dishwasher"", ""First aid kit"", ""Iron"", ""Washer"", ""Clothing storage: closet"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Paid parking lot on premises \u2013 2 spaces"", ""Shampoo"", ""Oven"", ""Mosquito net"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Freezer"", ""Exterior security cameras on property"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Lock on bedroom door"", ""Bathtub"", ""Dryer"", ""Stove"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""TV"", ""Wifi""]",$85.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,4,31,61,336,2025-06-26,72,2,0,160,6,120,10200.0,2021-06-07,2025-05-01,4.69,4.81,4.56,4.9,4.83,4.89,4.64,,t,2,0,2,0,1.46
492,49709665,https://www.airbnb.com/rooms/49709665,20250625193454,2025-06-25,city scrape,e1 Cozy bedroom walking distance to Porter Sq T,Our house is recently renovated and it has a huge living room and kitchen. The unit has central AC/ Heating.<br />Our house is next to Porter Sq ( 4 min walking 0.2 miles.)<br />Our house has multiple rooms but you will have a private room. The unit has 3 shared baths. Laundry is at 3rd Floor bathroom.<br /><br />The location is perfect. Harvard University is 0.7 miles away 14 minutes walking 5 minutes by car. Porter Sq has a lot of restaurants as well as Porter Sq Train station (red line).,,https://a0.muscache.com/pictures/17ed8210-6ec7-405c-88b7-ce6dd88d89d2.jpg,400315550,https://www.airbnb.com/users/show/400315550,Nikkita,2021-05-06,,,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/6d2a527f-1b99-438e-8f41-745661f011d8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6d2a527f-1b99-438e-8f41-745661f011d8.jpg?aki_policy=profile_x_medium,Neighborhood Nine,2.0,2.0,"['email', 'phone']",t,t,,Neighborhood Nine,,42.38686,-71.12338,Private room in rental unit,Private room,2,3.0,3 shared baths,1.0,1.0,"[""Heating"", ""Paid parking lot off premises"", ""Conditioner"", ""Dishwasher"", ""First aid kit"", ""Iron"", ""Clothing storage: closet"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Paid parking lot on premises \u2013 2 spaces"", ""Shampoo"", ""Oven"", ""Mosquito net"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Backyard"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Free washer \u2013 In unit"", ""Freezer"", ""Exterior security cameras on property"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Lock on bedroom door"", ""Bathtub"", ""Dryer"", ""Stove"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""TV"", ""Wifi""]",$85.00,30,1125,1.0,30.0,1125.0,1125.0,29.7,1125.0,,t,10,40,70,345,2025-06-25,88,4,0,170,3,240,20400.0,2021-06-08,2025-05-24,4.65,4.69,4.69,4.88,4.82,4.95,4.59,,t,2,0,2,0,1.78
494,49750350,https://www.airbnb.com/rooms/49750350,20250625193454,2025-06-27,city scrape,Bedroom with private bath next to Porter SQ e3,Our house is recently renovated and it has a huge living room and kitchen. The unit has central AC/ Heating.<br />Our house is next to Porter Sq ( 4 min walking 0.2 miles.)<br />Our house has multiple rooms but you will have a private room. The unit has 3 shared baths. Laundry is at 3rd Floor bathroom.<br /><br />The jacuzzi in the downstairs bathroom is out of service and not part of the amenities.  Harvard University is 0.7 miles away 14 minutes walking 5 minutes by car.,,https://a0.muscache.com/pictures/04fd89db-6f9f-444a-bcee-b30054dbee2c.jpg,400330361,https://www.airbnb.com/users/show/400330361,Ela,2021-05-06,,,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/aafc4522-3856-47e3-aa0d-a10408c98dba.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/aafc4522-3856-47e3-aa0d-a10408c98dba.jpg?aki_policy=profile_x_medium,Neighborhood Nine,4.0,4.0,"['email', 'phone']",t,t,,Neighborhood Nine,,42.38453,-71.12056,Private room in rental unit,Private room,4,4.0,4 shared baths,1.0,2.0,"[""Heating"", ""Conditioner"", ""Dishwasher"", ""First aid kit"", ""Iron"", ""Washer"", ""Clothing storage: closet"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Paid parking lot on premises \u2013 2 spaces"", ""Shampoo"", ""Oven"", ""Mosquito net"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Freezer"", ""Exterior security cameras on property"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Lock on bedroom door"", ""Bathtub"", ""Dryer"", ""Stove"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""TV"", ""Wifi""]",$105.00,30,1125,10.0,30.0,1125.0,1125.0,29.4,1125.0,,t,8,28,57,332,2025-06-27,157,3,0,155,2,180,18900.0,2021-06-05,2025-05-22,4.78,4.82,4.76,4.95,4.76,4.95,4.76,,t,4,0,4,0,3.17
495,49750659,https://www.airbnb.com/rooms/49750659,20250625193454,2025-06-26,city scrape,Private Bedroom with Piano next to Porter SQ d2,Our house is recently renovated and it has a huge living room and kitchen. The unit has central AC/ Heating.<br />Our house is next to Porter Sq ( 4 min walking 0.2 miles.)<br />Our house has multiple rooms but you will have a private room. The unit has 3 shared baths. Laundry is at 3rd Floor bathroom.<br /><br />The jacuzzi in the downstairs bathroom is out of service and not part of the amenities.  Harvard University is 0.7 miles away 14 minutes walking 5 minutes by car.,,https://a0.muscache.com/pictures/0f065f80-d486-4e9e-974a-d106b745b82d.jpg,400330361,https://www.airbnb.com/users/show/400330361,Ela,2021-05-06,,,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/aafc4522-3856-47e3-aa0d-a10408c98dba.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/aafc4522-3856-47e3-aa0d-a10408c98dba.jpg?aki_policy=profile_x_medium,Neighborhood Nine,4.0,4.0,"['email', 'phone']",t,t,,North Cambridge,,42.38878,-71.11967,Private room in rental unit,Private room,4,3.0,3 shared baths,1.0,2.0,"[""Heating"", ""Dishwasher"", ""First aid kit"", ""Iron"", ""Washer"", ""Clothing storage: closet"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Paid parking lot on premises \u2013 2 spaces"", ""Shampoo"", ""Oven"", ""Mosquito net"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Freezer"", ""Exterior security cameras on property"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Piano"", ""Lock on bedroom door"", ""Bathtub"", ""Dryer"", ""Stove"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""TV"", ""Wifi""]",$75.00,30,1125,1.0,30.0,1125.0,1125.0,29.4,1125.0,,t,3,33,63,338,2025-06-26,136,6,0,162,2,255,19125.0,2021-06-03,2025-05-14,4.72,4.85,4.74,4.94,4.88,4.9,4.7,,t,4,0,4,0,2.75
496,49752174,https://www.airbnb.com/rooms/49752174,20250625193454,2025-06-26,city scrape,Private bedroom near Porter Sq d1,Our house is recently renovated and it has a huge living room and kitchen. The unit has central AC/ Heating.<br />Our house is next to Porter Sq ( 4 min walking 0.2 miles.)<br />Our house has multiple rooms but you will have a private room. The unit has 3 shared baths and one Jacuzzi in it. Laundry is at 3rd Floor bathroom.<br /><br />The location is perfect. Harvard University is 0.7 miles away 14 minutes walking 5 minutes by car. Porter Sq has a lot of restaurants as well as Porter Sq Train station (red line).,,https://a0.muscache.com/pictures/80bfb754-e893-45d0-8178-0e911e506e18.jpg,401242783,https://www.airbnb.com/users/show/401242783,Aleyna,2021-05-12,,,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/47db7720-8cd0-4d46-896f-ac0f637b9623.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/47db7720-8cd0-4d46-896f-ac0f637b9623.jpg?aki_policy=profile_x_medium,Neighborhood Nine,3.0,3.0,"['email', 'phone']",t,t,,Neighborhood Nine,,42.38728,-71.12012,Private room in rental unit,Private room,2,3.0,3 shared baths,1.0,1.0,"[""Heating"", ""Conditioner"", ""Dishwasher"", ""First aid kit"", ""Iron"", ""Washer"", ""Dishes and silverware"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Paid parking lot on premises \u2013 2 spaces"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Mosquito net"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Freezer"", ""Exterior security cameras on property"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Lock on bedroom door"", ""Bathtub"", ""Dryer"", ""Stove"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""TV"", ""Wifi""]",$75.00,30,1125,7.0,30.0,1125.0,1125.0,29.8,1125.0,,t,0,9,39,314,2025-06-26,112,7,0,138,3,255,19125.0,2021-06-15,2025-05-22,4.69,4.78,4.63,4.89,4.76,4.89,4.62,,t,3,0,3,0,2.28
497,49840219,https://www.airbnb.com/rooms/49840219,20250625193454,2025-06-26,city scrape,Private bedroom near Porter Sq d2,Our house is recently renovated and it has a huge living room and kitchen. The unit has central AC/ Heating.<br />Our house is next to Porter Sq ( 4 min walking 0.2 miles.)<br />Our house has multiple rooms but you will have a private room. The unit has 3 shared baths and one Jacuzzi in it. Laundry is at 3rd Floor bathroom.<br /><br />The location is perfect. Harvard University is 0.7 miles away 14 minutes walking 5 minutes by car. Porter Sq has a lot of restaurants as well as Porter Sq Train station (red line).,,https://a0.muscache.com/pictures/9ea68074-cea6-4fab-9e0b-53855082db3a.jpg,401242783,https://www.airbnb.com/users/show/401242783,Aleyna,2021-05-12,,,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/47db7720-8cd0-4d46-896f-ac0f637b9623.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/47db7720-8cd0-4d46-896f-ac0f637b9623.jpg?aki_policy=profile_x_medium,Neighborhood Nine,3.0,3.0,"['email', 'phone']",t,t,,Neighborhood Nine,,42.38416,-71.12223,Private room in rental unit,Private room,4,3.0,3 shared baths,1.0,2.0,"[""Heating"", ""Conditioner"", ""Dishwasher"", ""First aid kit"", ""Iron"", ""Washer"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Paid parking lot on premises \u2013 2 spaces"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Mosquito net"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Freezer"", ""Exterior security cameras on property"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Lock on bedroom door"", ""Stove"", ""Dryer"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""TV"", ""Wifi""]",$71.00,30,1125,5.0,30.0,1125.0,1125.0,29.5,1125.0,,t,2,32,62,337,2025-06-26,106,3,0,161,5,180,12780.0,2021-06-10,2025-04-12,4.73,4.86,4.71,4.96,4.76,4.96,4.64,,t,3,0,3,0,2.15
498,50042415,https://www.airbnb.com/rooms/50042415,20250625193454,2025-06-26,city scrape,Cambridgeport Private Bath Sunny Bedroom 3rd Floor,"Cambridge Prime Location–8 min walk to Central Sq subway, near Charles River, MIT, Harvard, BU, quiet residential area. Easy access to Central, Kendall Squares, Whole Foods, Trader Joe's. Walking-Biking paths along the Charles River and BU Bridge to Boston. Central AC/heating.  Hardwood floors, laundries. The bedroom with an attached private bathroom, a large closet, computer desk.  Starting package of bath essentials. A tenant shares the full kitchen and laundry with 2 guests on the 3rd floor.",,https://a0.muscache.com/pictures/31e025b3-7254-4324-a709-8a8cebef6c4a.jpg,394741679,https://www.airbnb.com/users/show/394741679,Olena,2021-03-29,,,within a few hours,96%,69%,f,https://a0.muscache.com/im/pictures/user/b1b3c1fe-c29e-4122-93bc-a06376e1ae82.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b1b3c1fe-c29e-4122-93bc-a06376e1ae82.jpg?aki_policy=profile_x_medium,Tufts,48.0,64.0,"['email', 'phone']",t,t,,Cambridgeport,,42.3613,-71.10607,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Heating"", ""Luggage dropoff allowed"", ""Washer"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Mosquito net"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Freezer"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Toaster"", ""Lock on bedroom door"", ""Bathtub"", ""Dryer"", ""Stove"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Long term stays allowed"", ""Wifi""]",$77.00,28,1125,4.0,28.0,1125.0,1125.0,27.4,1125.0,,t,0,2,9,202,2025-06-26,16,6,0,26,5,255,19635.0,2021-10-02,2025-05-03,5.0,5.0,4.81,5.0,5.0,4.88,4.94,,f,16,4,12,0,0.35
499,50073035,https://www.airbnb.com/rooms/50073035,20250625193454,2025-06-26,city scrape,Cambridgeport Private Bath 3rd Fl Back Bedroom,"Cambridge Prime Location – 8 min walk to Central Sq subway, near Charles River, MIT, Harvard, BU, quiet residential area. Easy access to Central, Kendall Squares, Whole Foods, Trader Joe's. Walking-Biking paths along the Charles River and BU Bridge to Boston. Central efficient AC/heating. Hardwood floor, laundries. The studio has a full bathroom, double bed, desk, and a kitchenette (microwave, fridge, kettle).  Starting package of bath essentials. Share a full kitchen/laundry with 2 guests.",,https://a0.muscache.com/pictures/miso/Hosting-49026967/original/9b4f8183-4d92-4074-8db9-6aa0eb712d3d.jpeg,394741679,https://www.airbnb.com/users/show/394741679,Olena,2021-03-29,,,within a few hours,96%,69%,f,https://a0.muscache.com/im/pictures/user/b1b3c1fe-c29e-4122-93bc-a06376e1ae82.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b1b3c1fe-c29e-4122-93bc-a06376e1ae82.jpg?aki_policy=profile_x_medium,Tufts,48.0,64.0,"['email', 'phone']",t,t,,Cambridgeport,,42.35913,-71.10598,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Heating"", ""Luggage dropoff allowed"", ""Iron"", ""Washer"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Shampoo"", ""Oven"", ""Mosquito net"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Freezer"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Toaster"", ""Lock on bedroom door"", ""Bathtub"", ""Dryer"", ""Stove"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Long term stays allowed"", ""Wifi""]",$80.00,30,1125,6.0,30.0,1125.0,1125.0,27.9,1125.0,,t,0,30,37,232,2025-06-26,3,1,1,56,0,60,4800.0,2022-01-10,2025-06-08,4.67,5.0,4.67,5.0,5.0,4.67,5.0,,f,16,4,12,0,0.07
506,50331160,https://www.airbnb.com/rooms/50331160,20250625193454,2025-06-27,city scrape,Cambridgeport Nice Bedroom Private Bath 2nd floor,"8 min walk to Central Sq subway, near Charles River, MIT, Harvard, BU, quiet residential area. Easy access to Central, Kendall Squares, Whole Foods, Trader Joe's. Walking-Biking paths along the Charles River and BU Bridge to Boston. Central efficient AC/heating. Hardwood floors, laundries. The bedroom has a full bathroom, a small kitchenette (fridge, microwave, kettle), a double bed, computer desk. The gas stove is in the full kitchen (see the plan). Starting package of bathroom essentials",,https://a0.muscache.com/pictures/0ba01002-5daf-4d51-a0f6-3506f78b10f2.jpg,394741679,https://www.airbnb.com/users/show/394741679,Olena,2021-03-29,,,within a few hours,96%,69%,f,https://a0.muscache.com/im/pictures/user/b1b3c1fe-c29e-4122-93bc-a06376e1ae82.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b1b3c1fe-c29e-4122-93bc-a06376e1ae82.jpg?aki_policy=profile_x_medium,Tufts,48.0,64.0,"['email', 'phone']",t,t,,Cambridgeport,,42.36072,-71.10594,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Smoke alarm"", ""Essentials"", ""Body soap"", ""Lock on bedroom door"", ""Heating"", ""Hot water"", ""Hair dryer"", ""Dryer"", ""Cooking basics"", ""Bed linens"", ""Dedicated workspace"", ""Shampoo"", ""Hangers"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Washer"", ""Wifi""]",$75.00,30,1125,5.0,30.0,1125.0,1125.0,28.5,1125.0,,t,0,17,22,229,2025-06-27,11,2,0,52,4,120,9000.0,2021-12-31,2024-12-31,5.0,4.73,4.45,4.91,4.91,4.91,4.82,,f,16,4,12,0,0.26
508,50631125,https://www.airbnb.com/rooms/50631125,20250625193454,2025-06-27,city scrape,Kendall/MIT Townhouse with 1 Parking,"This is a townhouse with 2 bedrooms, 1 small room, a living room, a dining room, a kitchen, 1.5 bathrooms, one parking and patio. The townhouse is located in a quiet neighborhood. It is in working distance to MIT, Kendall Square, Greenline T, and Redline T.<br /><br />(Registered with the City of Cambridge)","This is a quiet residential community. It is 14min walk to Lechmere Greenline T station, 20min walk to Kendall Redline T station, 22min walk to Central Square Reline T station, 11min walk to MIT, 23min walk to Museum of Science, and 30min walk to Harvard.",https://a0.muscache.com/pictures/miso/Hosting-50631125/original/d081d2da-a0b0-44eb-a2b0-ebdad0229d7f.jpeg,409075924,https://www.airbnb.com/users/show/409075924,Lan,2021-06-25,,"I am Rachel. I have lived and worked in Cambridge for 11 years. When my parents visit us, they live in the unit. People come to Cambridge for university tour, graduation ceremony, study, work, Marathon,...   I share the unit when my parents are not here.",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/76c75565-0702-472e-b56c-cc5cbcf92d00.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/76c75565-0702-472e-b56c-cc5cbcf92d00.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,Neighborhood highlights,Wellington-Harrington,,42.36972,-71.08997,Entire townhouse,Entire home/apt,5,1.5,1.5 baths,3.0,4.0,"[""Heating"", ""Coffee maker"", ""Conditioner"", ""Safe"", ""Dishwasher"", ""Wine glasses"", ""First aid kit"", ""Iron"", ""Washer"", ""Clothing storage"", ""Ethernet connection"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Blender"", ""Free street parking"", ""Self check-in"", ""Rice maker"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Smoke alarm"", ""Backyard"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Smart lock"", ""Exterior security cameras on property"", ""Patio or balcony"", ""Hangers"", ""Free parking on premises"", ""Hot water kettle"", ""Cooking basics"", ""Stove"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dryer \u2013\u00a0In unit"", ""Long term stays allowed"", ""TV"", ""Wifi""]",$239.00,2,28,1.0,2.0,1125.0,1125.0,2.0,1125.0,,t,4,11,22,258,2025-06-27,218,44,1,85,54,255,60945.0,2021-07-02,2025-06-05,4.81,4.82,4.88,4.95,4.96,4.88,4.71,STR- 119565,t,1,1,0,0,4.49
510,50783647,https://www.airbnb.com/rooms/50783647,20250625193454,2025-06-26,city scrape,CharlesRiver HarvardMIT Peaceful Studio,"Cambridge Prime Location – 8 minutes walk to Central Sq subway, walk to Charles River, MIT, Harvard, BU, quiet residential area. Easy access to Central, Kendall Squares, Whole Foods, Trader Joe's. Walking-Biking paths along the Charles River and BU Bridge to Boston. Central efficient AC and heating. Hardwood floors, laundries.<br />A renovated studio with a new private bathroom. fridge, microwave and electric kettle. Queen size bed. Also, we can provide the airbed. Starting package of bath essentials",,https://a0.muscache.com/pictures/miso/Hosting-50783647/original/38099528-96bc-4f05-a68e-f0f3e6d03bed.jpeg,394741679,https://www.airbnb.com/users/show/394741679,Olena,2021-03-29,,,within a few hours,96%,69%,f,https://a0.muscache.com/im/pictures/user/b1b3c1fe-c29e-4122-93bc-a06376e1ae82.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b1b3c1fe-c29e-4122-93bc-a06376e1ae82.jpg?aki_policy=profile_x_medium,Tufts,48.0,64.0,"['email', 'phone']",t,t,,Riverside,,42.36433,-71.11162,Private room in rental unit,Private room,3,1.0,1 private bath,1.0,1.0,"[""Heating"", ""Washer"", ""Refrigerator"", ""Shampoo"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Hangers"", ""Free parking on premises"", ""Mini fridge"", ""Hot water kettle"", ""Cooking basics"", ""Lock on bedroom door"", ""Dryer"", ""Dedicated workspace"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Wifi""]",$76.00,26,1125,4.0,26.0,1125.0,1125.0,25.3,1125.0,,t,0,0,3,199,2025-06-26,7,1,0,23,2,52,3952.0,2022-05-31,2024-08-31,4.86,4.86,4.29,4.71,4.86,5.0,4.71,,f,16,4,12,0,0.19
